No,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Data Source ID,Name,SLN
1053,-2.17,0.92,133.206,-2.2068,0.036799999999999944,-2.2808,0.11080000000000023,-2.4412,0.2711999999999999,-2.5506,0.38060000000000027,1,dulcin,NH(C[3]=CHCH=C(CH=CH@3)OCH2CH3)C(=O)NH2
1054,-1.3,1.09,123.48,-1.563,0.2629999999999999,-1.631,0.33099999999999996,-1.7575,0.4575,-1.8642,0.5642,1,4-methoxyacetanilide,NH(C[3]=CHCH=C(CH=CH@3)OCH3)C(=O)CH3
1055,-1.91,0.6,136.552,-1.9001,-0.00990000000000002,-2.258,0.3480000000000001,-2.0088,0.0988,-2.4077,0.49770000000000025,1,p-acetoxy-acetanilide,NH(C[3]=CHCH=C(CH=CH@3)OC(=O)CH3)C(=O)CH3
1056,-1.03,0.34,110.996,-1.1533,0.12329999999999997,-1.2865,0.25649999999999995,-1.2294,0.19940000000000002,-1.4162,0.3861999999999999,1,4-hydroxyacetanilide,NH(C[3]=CHCH=C(CH=CH@3)OH)C(=O)CH3
1057,-3.51,2.97,147.287,-2.6674,-0.8425999999999996,-2.7444,-0.7655999999999996,-2.7666,-0.7433999999999998,-2.8843,-0.6256999999999997,1,diphenylamine,NH(C[3]=CHCH=CHCH=CH@3)C[14]=CHCH=CHCH=CH@14
1058,-0.68,1.15,94.205,-1.186,0.5059999999999999,-1.0696,0.38960000000000006,-1.3358,0.6558,-1.4088,0.7288,1,formanilide,NH(C[3]=CHCH=CHCH=CH@3)CH=O
1059,-3.59,3.27,164.666,-3.1471,-0.44289999999999985,-2.7206,-0.8693999999999997,-3.4626,-0.12739999999999974,-3.2741,-0.31590000000000007,1,salicylanilide,NH(C[3]=CHCH=CHCH=CH@3)C(=O)C[16]=C(CH=CHCH=CH@16)OH
1060,-3.3,2.24,152.838,-2.5537,-0.7462999999999997,-2.3832,-0.9167999999999998,-2.7415,-0.5585,-2.7622,-0.5377999999999998,1,fenfuram,NH(C[3]=CHCH=CHCH=CH@3)C(=O)C[16]=C(OCH=CH@16)CH3
1061,-2.56,2.52,165.978,-2.6977,0.13770000000000016,-2.5538,-0.006200000000000205,-2.7429,0.18290000000000006,-2.741,0.18100000000000005,1,pyracarbolid,NH(C[3]=CHCH=CHCH=CH@3)C(=O)C[16]=C(OCH2CH2CH2@16)CH3
1062,-1.92,1.61,119.173,-1.686,-0.23399999999999999,-1.6817,-0.23829999999999996,-1.8532,-0.06679999999999997,-1.9787,0.058699999999999974,1,propionanilide,NH(C[3]=CHCH=CHCH=CH@3)C(=O)CH2CH3
1063,-1.33,1.08,106.689,-1.3137,-0.01629999999999998,-1.3493,0.019299999999999873,-1.4698,0.13979999999999992,-1.5837,0.25370000000000004,1,acetanilide,NH(C[3]=CHCH=CHCH=CH@3)C(=O)CH3
1064,-3.15,2.86,170.085,-3.4016,0.25160000000000027,-3.3114,0.1614,-3.5532,0.4032,-3.6353,0.48530000000000006,1,carbanilide,NH(C[3]=CHCH=CHCH=CH@3)C(=O)NHC[18]=CHCH=CHCH=CH@18
1065,-3.01,2.69,167.239,-2.9788,-0.031199999999999672,-2.5787,-0.4312999999999998,-2.3968,-0.6132,-2.2355,-0.7744999999999997,1,isonoruron,NH(C[3]HC[5]HC[7]HCH(CH(CH2@5)CH2@3)CH2CH2CH2@7)C(=O)N(CH3)CH3
1066,-2.36,2.99,155.835,-2.5087,0.14870000000000028,-2.1326,-0.22739999999999982,-2.3238,-0.03620000000000001,-1.9485,-0.4115,1,cycluron,NH(C[3]HCH2CH2CH2CH2CH2CH2CH2@3)C(=O)N(CH3)CH3
1067,-4.11,3.66,184.537,-3.6973,-0.4127000000000005,-3.4207,-0.6893000000000002,-3.6372,-0.47280000000000033,-3.5462,-0.5638000000000005,1,siduron,NH(C[3]HCH(CH2CH2CH2CH2@3)CH3)C(=O)NHC[27]=CHCH=CHCH=CH@27
1068,-0.5,-3.34,360.457,0.2822,-0.7822,1.0638,-1.5638,-0.5971,0.09709999999999996,-0.2331,-0.2669,1,amikacin,NH(C[3]HCH(CH(CH(CH(CH2@3)NH2)OC[20]HOCH(CH(CH(CH@20OH)OH)OH)CH2NH2)OH)OC[46]HOCH(CH(CH(CH@46OH)NH2)OH)CH2OH)C(=O)CH(OH)CH2CH2NH2
1070,-1.22,0.0146,181.442,-0.5936,-0.6264,-1.1285,-0.09149999999999991,-0.8737,-0.34629999999999994,-1.3523,0.13230000000000008,1,salbutamol,NH(C(CH3)(CH3)CH3)CH2CH(OH)C[23]=CHC(=C(CH=CH@23)OH)CH2OH
1071,-0.95,0.73,116.415,-1.7945,0.8445,-1.7364,0.7864,-1.8687,0.9187000000000001,-1.8063,0.8563000000000001,1,benzylurea,NH(CH2C[6]=CHCH=CHCH=CH@6)C(=O)NH2
1072,-1.44,2.76,114.851,-0.8117,-0.6283,-0.6248,-0.8151999999999999,-0.9995,-0.4404999999999999,-0.8967,-0.5432999999999999,1,n-dibutylamine,NH(CH2CH2CH2CH3)CH2CH2CH2CH3
1073,-0.46,1.69,89.883,-0.0014,-0.4586,0.1271,-0.5871,-0.1319,-0.32810000000000006,-0.0805,-0.3795,1,dipropylamine,NH(CH2CH2CH3)CH2CH2CH3
1075,-3.27,3.2,195.626,-2.371,-0.899,-2.1565,-1.1135000000000002,-2.5204,-0.7496,-2.3306,-0.9394,1,naepaine,NH(CH2CH2OC(=O)C[12]=CHCH=C(CH=CH@12)NH2)CH2CH2CH2CH2CH3
1076,-1.7,2.13,106.101,-1.42,-0.28,-1.3435,-0.35650000000000004,-1.4709,-0.22909999999999986,-1.434,-0.266,1,N-ethylaniline,NH(CH2CH3)C[10]=CHCH=CHCH=CH@10
1077,-3.02,2.53,161.186,-3.0224,0.0024000000000001798,-2.8946,-0.12539999999999996,-2.7987,-0.22129999999999983,-2.723,-0.29700000000000015,1,ethirimol,NH(CH2CH3)C[10]=NC(=C(C(=N@10)CH3)CH2CH2CH2CH3)OH
1078,-1.83,1.52,171.246,-1.9986,0.16859999999999986,-1.9175,0.08749999999999991,-2.0456,0.2155999999999998,-2.0824,0.25239999999999974,1,carbetamide,NH(CH2CH3)C(=O)CH(OC(=O)NHC[19]=CHCH=CHCH=CH@19)CH3
1079,-1.51,-1.85,73.059,0.4112,-1.9212,0.2583,-1.7683,0.3645,-1.8745,0.3236,-1.8336000000000001,1,quanidinoacetic acid,NH(CH2C(=O)OH)C(=NH)NH2
1080,-1.68,0.31,124.068,-1.0987,-0.5812999999999999,-1.138,-0.542,-1.1876,-0.49239999999999995,-1.2611,-0.41889999999999983,1,hippuric acid,NH(CH2C(=O)OH)C(=O)C[12]=CHCH=CHCH=CH@12
1081,-5.15,1.49,330.839,-2.809,-2.341,-3.1784,-1.9716000000000005,-3.1021,-2.0479000000000003,-3.3543,-1.7957000000000005,1,glycocholic acid,NH(CH2C(=O)OH)C(=O)CH2CH2CH(C[20]HC[22](CH(C[25]HCH(C[29](CH(CH2CH@25OH)CH2CH(CH2CH2@29)OH)CH3)CH2CH@22OH)CH2CH2@20)CH3)CH3
1082,-2.88,2.47,110.996,-1.6607,-1.2192999999999998,-1.1675,-1.7125,-1.6959,-1.1841,-1.2412,-1.6387999999999998,1,N-methylanthranilic acid,NH(CH3)C[7]=C(CH=CHCH=CH@7)C(=O)OH
1083,-1.28,1.6,93.617,-1.0456,-0.23439999999999994,-0.9773,-0.3027000000000001,-1.0526,-0.22740000000000005,-0.9835,-0.2965,1,N-methylaniline,NH(CH3)C[7]=CHCH=CHCH=CH@7
1084,1.13,-1.23,50.261,0.149,0.9809999999999999,0.1801,0.9498999999999999,0.119,1.011,0.1922,0.9377999999999999,1,N-methylurea,NH(CH3)C(=O)NH2
1086,-3.28,2.4,152.838,-2.7251,-0.5549,-2.7379,-0.5421,-2.6401,-0.6398999999999999,-2.5711,-0.7088999999999999,1,carbaryl,NH(CH3)C(=O)OC[10]C[11]=C(CH=CHCH=@10)CH=CHCH=CH@11
1087,-1.57,0.57,150.28,-1.8109,0.2408999999999999,-2.0069,0.43689999999999984,-1.594,0.02400000000000002,-1.7057,0.13569999999999993,1,dioxacarb,NH(CH3)C(=O)OC[10]=C(CH=CHCH=CH@10)C[20]HOCH2CH2O@20
1089,-2.05,1.6,152.755,-2.045,-0.004999999999999893,-2.2944,0.24440000000000017,-1.996,-0.053999999999999826,-2.1366,0.08660000000000023,1,propoxur,NH(CH3)C(=O)OC[10]=C(CH=CHCH=CH@10)OCH(CH3)CH3
1090,-4.24,4.54,210.868,-4.2599,0.019899999999999807,-4.3891,0.1490999999999998,-4.1442,-0.09580000000000055,-4.0223,-0.21769999999999978,1,butacarb,NH(CH3)C(=O)OC[10]=CHC(=CHC(=CH@10)C(CH3)(CH3)CH3)C(CH3)(CH3)CH3
1092,-1.8,1.63,123.48,-1.8252,0.02519999999999989,-1.8544,0.054400000000000004,-1.7596,-0.04039999999999999,-1.7557,-0.044300000000000006,1,m-tolyl methylcarbamate,NH(CH3)C(=O)OC[10]=CHC(=CHCH=CH@10)CH3
1096,-0.42,1.05,135.376,-0.4365,0.016500000000000015,-0.5945,0.17450000000000004,-0.3503,-0.06969999999999998,-0.4817,0.06170000000000003,1,ephedrine,NH(CH(CH(OH)C[9]=CHCH=CHCH=CH@9)CH3)CH3
1097,-2.27,0.84,173.431,-2.4764,0.20639999999999992,-3.1375,0.8675000000000002,-2.7596,0.4895999999999998,-3.3628,1.0928,1,dibenzamid,NH(C(=O)C[5]=CHCH=CHCH=CH@5)C(=O)C[18]=CHCH=CHCH=CH@18
1098,-0.9,-0.94,63.333,-0.2176,-0.6824,-0.2401,-0.6599,-0.3367,-0.5633,-0.3572,-0.5428,1,1-acetylurea,NH(C(=O)NH2)C(=O)CH3
1099,0.07,1.25,90.859,-1.2619,1.3319,-1.2155,1.2855,-1.1354,1.2054,-1.024,1.094,1,phenyl hydrazine,NH(NH2)C[6]=CHCH=CHCH=CH@6
1100,1.34,-1.05,37.189,1.4955,-0.15549999999999997,1.4369,-0.09689999999999999,1.9463,-0.6062999999999998,1.9864,-0.6463999999999999,1,methyl hydrazine,NH(NH2)CH3
1101,0.01,-0.89,98.11,-0.4838,0.4938,-0.5413,0.5513,-0.4839,0.4939,-0.4248,0.4348,1,isoniazid,NH(NH2)C(=O)C[8]=CHCH=NCH=CH@8
1102,-2.33,0.13,113.657,-1.709,-0.621,-1.8519,-0.47809999999999997,-1.677,-0.653,-1.8035,-0.5265,1,4-phenylsemicarbazide,NH(NH2)C(=O)NHC[10]=CHCH=CHCH=CH@10
1103,-2.92,2.94,157.013,-2.7878,-0.1322000000000001,-2.8303,-0.08970000000000011,-2.7955,-0.12449999999999983,-2.8613,-0.058699999999999974,1,hydrazobenzene,NH(NHC[5]=CHCH=CHCH=CH@5)C[16]=CHCH=CHCH=CH@16
1105,-0.74,0.79,85.44,-0.8615,0.12150000000000005,-0.9755,0.23550000000000004,-0.6618,-0.07819999999999994,-0.6736,-0.06640000000000001,1,phenylhydroxylamine,NH(OH)C[5]=CHCH=CHCH=CH@5
1106,-3.04,2.4,173.416,-3.3688,0.32879999999999976,-3.7246,0.6846000000000001,-3.1529,0.11289999999999978,-3.3477,0.3077000000000001,1,ibuproxam,NH(OH)C(=O)CH(CH3)C[13]=CHCH=C(CH=CH@13)CH2CH(CH3)CH3
1107,1.12,-1.8,42.084,0.2498,0.8702000000000001,0.1801,0.9399000000000001,0.191,0.929,0.2432,0.8768000000000001,1,hydroxyurea,NH(OH)C(=O)NH2
1108,-0.2,-1.14,105.092,0.9167,-1.1167,0.7411,-0.9411,0.9316,-1.1316,0.8212,-1.0212,1,daminozide,N(NHC(=O)CH2CH2C(=O)OH)(CH3)CH3
1109,-3.75,3.13,154.538,-3.084,-0.6659999999999999,-3.0878,-0.6621999999999999,-2.7144,-1.0356,-2.6621,-1.0878999999999999,1,diphenylnitrosamine,N(N=O)(C[4]=CHCH=CHCH=CH@4)C[15]=CHCH=CHCH=CH@15
1110,-0.96,0.5,69.996,-1.0597,0.09970000000000012,-0.6104,-0.3495999999999999,-0.7105,-0.24949999999999994,-0.2305,-0.7294999999999999,1,1-nitroso-1-ethylurea,N(N=O)(CH2CH3)C(=O)NH2
1111,-0.85,-0.0309,57.512,-0.6834,-0.16659999999999997,-0.2404,-0.6095999999999999,-0.3456,-0.5044,0.1524,-1.0024,1,1-nitroso-1-methylurea,N(N=O)(CH3)C(=O)NH2
1112,-4.45,3.82,150.231,-3.2086,-1.2414,-2.9813,-1.4687000000000001,-3.3932,-1.0568,-3.1289,-1.3211000000000004,1,azobenzene,N(=[S=I]NC[3]=CHCH=CHCH=CH@3)C[14]=CHCH=CHCH=CH@14
1113,-4.45,3.82,150.231,-3.2086,-1.2414,-2.9813,-1.4687000000000001,-3.3209,-1.1291000000000002,-3.2135,-1.2365000000000004,1,azobenzene,N(=[S=N]NC[3]=CHCH=CHCH=CH@3)C[14]=CHCH=CHCH=CH@14
1114,-1.84,0.00811,225.631,-2.4374,0.5973999999999997,-2.8238,0.9837999999999998,-2.1462,0.3061999999999998,-2.6618,0.8217999999999999,1,gibberellic acid,O[1]C[2]C[3]HC[5](CH(CH@2C(CH(CH=CH@2)OH)(C@1=O)CH3)C(=O)OH)CH2C(CH2CH2@3)(C(CH2@5)=CH2)OH
1115,-4.6,4.12,135.086,-3.6955,-0.9044999999999996,-3.3534,-1.2465999999999995,-3.8527,-0.7472999999999996,-3.7372,-0.8627999999999996,1,dibenzofuran,O[1]C[2]=C(C[4]=C@1CH=CHCH=CH@4)CH=CHCH=CH@2
1116,-2.4,1.66,174.219,-3.9827,1.5827,-4.2587,1.8587000000000002,-3.9091,1.5091,-4.1705,1.7704999999999997,1,khellin,O[1]C[2]C(=C(C[5]=C(C=@2OCH3)OC(=CHC@5=O)CH3)OCH3)CH=CH@1
1117,-2.93,2.54,173.563,-4.1028,1.1728,-3.948,1.0179999999999998,-4.2882,1.3581999999999996,-4.1656,1.2356000000000003,1,gentisin,O[1]C[2]=C(C(=CHC(=CH@2)OCH3)OH)C(C[18]=C@1CH=CHC(=CH@18)OH)=O
1118,-3.66,1.93,144.944,-3.6107,-0.04930000000000012,-3.7486,0.08860000000000001,-3.8143,0.15429999999999966,-3.8795,0.21950000000000003,1,methoxsalen,O[1]C[2]C(CH=CH@1)=CHC[10]=C(C=@2OCH3)OC(CH=CH@10)=O
1119,-4.31,3.87,184.871,-4.4561,0.14610000000000056,-4.5744,0.2644000000000002,-4.4536,0.14360000000000017,-4.309,-0.0009999999999994458,1,osthole,O[1]C[2]=C(CH=CHC(=C@2CH2CH=C(CH3)CH3)OCH3)CH=CHC@1=O
1120,-1.89,1.39,106.316,-2.2295,0.3394999999999999,-2.469,0.579,-2.4945,0.6045,-2.604,0.7140000000000002,1,coumarin,O[1]C[2]=C(CH=CHCH=CH@2)CH=CHC@1=O
1122,-3.66,5.07,270.824,-5.8552,2.1952,-5.2698,1.6098,-6.187,2.527,-5.5599,1.8998999999999997,1,ethyl biscoumacetate,O[1]C[2]=C(CH=CHCH=CH@2)C(=C(C@1=O)CH(C[18]=C(C[20]=C(CH=CHCH=CH@20)OC@18=O)OH)C(=O)OCH2CH3)OH
1123,-3.89,3.42,227.301,-4.5998,0.7098,-4.6907,0.8006999999999995,-4.7135,0.8234999999999997,-4.7198,0.8298000000000001,1,warfarin,O[1]C[2]=C(CH=CHCH=CH@2)C(=C(C@1=O)CH(CH2C(=O)CH3)C[27]=CHCH=CHCH=CH@27)OH
1124,-3.89,3.42,227.301,-4.5982,0.7082000000000002,-4.7264,0.8363999999999998,-4.7511,0.8611,-4.6987,0.8086999999999995,1,warfarin,O[1]C[2]=C(CH=CHCH=CH@2)C(=C(C@1=O)CH(CH2C(=O)CH3)C[27]=CHCH=CHCH=CH@27)OH
1125,-5.31,4.38,139.393,-3.9361,-1.3738999999999995,-3.5867,-1.7232999999999996,-4.1095,-1.2005,-3.9651,-1.3448999999999995,1,dibenzo-p-dioxine,O[1]C[2]=C(CH=CHCH=CH@2)OC[13]=C@1CH=CHCH=CH@13
1126,-1.64,2.82,120.836,-2.1752,0.5351999999999999,-2.1081,0.46809999999999996,-2.0195,0.37949999999999995,-1.9937,0.3537000000000001,1,eucalyptol,O[1]C[2](CH2CH2CH(C@1(CH3)CH3)CH2CH2@2)CH3
1127,-3.85,0.46,246.948,-2.9444,-0.9056000000000002,-3.2417,-0.6083000000000003,-2.653,-1.197,-3.0134,-0.8366000000000002,1,aldosterone,O[1]C[2]HC[4]HCH(C[8]HC(CH@1OH)(CH(CH2CH2@8)C(=O)CH2OH)CH2@2)CH2CH2C[39]=CHC(CH2CH2C@4@39CH3)=O
1128,-4.42,4.65,276.006,-5.9075,1.4874999999999998,-5.6572,1.2371999999999996,-5.9714,1.5514000000000001,-5.9251,1.5050999999999997,1,rotenone,O[1]C[2]HCH2OC[8]=C(CH=C(C(=CH@8)OCH3)OCH3)CH@2C(C[29]=C@1C[31]=C(CH=CH@29)OCH(CH2@31)C(=CH2)CH3)=O
1129,-3.09,1.6,176.338,-3.0037,-0.08630000000000004,-3.2648,0.1748000000000003,-2.9498,-0.14019999999999966,-3.2208,0.13080000000000025,1,santonin,O[1]C[2]HCH(CH2CH2C[12](C@2=C(C(CH=CH@12)=O)CH3)CH3)CH(C@1=O)CH3
1130,-0.27,-0.46,105.658,-0.4927,0.2227,-0.6145,0.34450000000000003,-0.1216,-0.14840000000000003,-0.3397,0.06969999999999998,1,endothall,O[1]C[2]HCH(CH(CH@1CH2CH2@2)C(=O)OH)C(=O)OH
1133,-7.32,5.84,313.894,-5.5823,-1.7377000000000002,-5.5125,-1.8075,-5.5415,-1.7785000000000002,-5.4906,-1.8294000000000006,1,diosgenin,O[1]C[2](OCH2CH(CH2CH2@2)CH3)CH(C[21]HCH@1CH2C[28]HC@21(CH2CH2C[37]HCH@28CH2CH=C[46]C@37(CH2CH2CH(CH2@46)OH)CH3)CH3)CH3
1134,-2.9,2.63,235.41,-4.5006,1.6006000000000005,-4.8986,1.9986000000000002,-4.23,1.3300000000000005,-4.4852,1.5852,1,phenolphthalein,O[1]C(C[3]=C(CH=CHCH=CH@3)C@1=O)(C[15]=CHCH=C(CH=CH@15)OH)C[27]=CHCH=C(CH=CH@27)OH
1135,-1.39,1.6,95.076,-2.5859,1.1959000000000002,-2.4821,1.0921,-3.0032,1.6132000000000002,-2.6518,1.2618000000000003,1,phthalic anhydride,O[1]C(C[3]=C(CH=CHCH=CH@3)C@1=O)=O
1139,-0.1,0.73,64.474,-0.6347,0.5347000000000001,-0.5238,0.42380000000000007,-0.6789,0.5789,-0.6004,0.5004000000000001,1,furfural,O[1]C(=CHCH=CH@1)CH=O
1140,-0.48,0.64,68.781,-0.5779,0.09789999999999999,-0.4402,-0.0398,-0.5828,0.1028,-0.4848,0.0048000000000000265,1,2-furoic acid,O[1]C(=CHCH=CH@1)C(=O)OH
1141,0.64,-0.33,99.217,0.1454,0.49460000000000004,0.6496,-0.009599999999999942,0.2529,0.3871,0.75,-0.10999999999999999,1,fructose,O[1]C(CH(CH(CH(CH2@1)OH)OH)OH)(OH)CH2OH
1142,-1.89,0.63,128.07,-2.162,0.272,-2.4748,0.5848000000000002,-2.096,0.20600000000000018,-2.4057,0.5157,1,meconin,O[1]CH2C[5]=C(C(=C(CH=CH@5)OCH3)OCH3)C@1=O
1143,-2.7,0.68,196.056,-3.2743,0.5743,-3.1909,0.4908999999999999,-3.0593,0.35929999999999973,-2.8953,0.19530000000000003,1,hematein,O[1]CH2C[5](CH2C[9]=CHC(C(=CHC@9=C@5C[18]=C@1C(=C(CH=CH@18)OH)OH)OH)=O)OH
1145,1.07,-0.76,53.302,-0.0127,1.0827,-0.3493,1.4193,-0.0248,1.0948,-0.4027,1.4727000000000001,1,gamma-butyrolactone,O[1]CH2CH2CH2C@1=O
1146,0.56,0.33,52.714,-0.0234,0.5834,-0.0289,0.5889000000000001,0.0537,0.5063000000000001,-0.0182,0.5782,1,tetrahydrofuran,O[1]CH2CH2CH2CH2@1
1147,-0.03,0.89,65.198,-0.4693,0.4393,-0.4319,0.40190000000000003,-0.4726,0.4426,-0.4936,0.4636,1,tetrahydropyran,O[1]CH2CH2CH2CH2CH2@1
1148,1.05,-0.83,57.021,0.4211,0.6289,0.2327,0.8173,0.6093,0.4407000000000001,0.4237,0.6263000000000001,1,3-hydroxytetrahydrofuran,O[1]CH2CH(CH2CH2@1)OH
1149,-1.63,1.05,98.795,-1.8929,0.26290000000000013,-1.9282,0.2982,-2.1923,0.5623,-2.2805,0.6505000000000001,1,piperonal,O[1]CH2OC[6]=C@1CH=C(CH=CH@6)CH=O
1150,-1.6,1.61,93.9,-1.5023,-0.09770000000000012,-1.4908,-0.10920000000000019,-1.3711,-0.2289000000000001,-1.4816,-0.11840000000000006,1,styrene oxide,O[1]CH(CH2@1)C[7]=CHCH=CHCH=CH@7
1151,-0.59,0.13,40.23,0.1152,-0.7051999999999999,0.101,-0.691,0.2914,-0.8814,0.1574,-0.7474,1,propylene oxide,O[1]CH(CH2@1)CH3
1152,-3.62,2.59,190.354,-3.8,0.17999999999999972,-3.3488,-0.2711999999999999,-3.8268,0.20679999999999987,-3.5381,-0.08190000000000008,1,eriodictyol,O[1]CH(CH2C(C[8]=C@1CH=C(CH=C@8OH)OH)=O)C[21]=CHC(=C(CH=CH@21)OH)OH
1153,0.11,0.82,65.198,-0.3953,0.5053,-0.4105,0.5205,-0.2975,0.4075,-0.3883,0.49829999999999997,1,2-methyltetrahydrofuran,O[1]CH(CH2CH2CH2@1)CH3
1157,-0.82,1.38,51.402,-0.5816,-0.23839999999999995,-0.2548,-0.5651999999999999,-0.6803,-0.13969999999999994,-0.4335,-0.38649999999999995,1,furan,O[1]CH=CHCH=CH@1
1159,-0.85,-1.85,182.162,-0.6088,-0.24119999999999997,-1.1866,0.3366000000000001,-0.3886,-0.4614,-0.881,0.031000000000000028,1,salicin,O[1]CH(CH(CH(CH(CH@1CH2OH)OH)OH)OH)OC[24]=C(CH=CHCH=CH@24)CH2OH
1161,0.74,-1.88,99.217,0.6745,0.0655,0.7058,0.03420000000000001,0.8284,-0.08840000000000003,0.9408,-0.20079999999999998,1,glucose,O[1]CH(CH(CH(CH(CH@1CH2OH)OH)OH)OH)OH
1162,0.39,-0.83,82.426,0.3465,0.04350000000000004,0.6286,-0.23860000000000003,0.4879,-0.09789999999999999,0.8301,-0.44009999999999994,1,L-arabinose,O[1]CH(CH(CH(CH(CH2@1)OH)OH)OH)OH
1164,-3.08,1.61,194.005,-3.8344,0.7544,-3.6548,0.5747999999999998,-3.7461,0.6661000000000001,-3.5817,0.5017,1,morin,O[1]C(=C(C(C[5]=C@1CH=C(CH=C@5OH)OH)=O)OH)C[20]=C(CH=C(CH=CH@20)OH)OH
1165,-1.99,2.13,117.117,-2.3035,0.3135000000000001,-2.2783,0.2883000000000002,-2.0425,0.05249999999999999,-2.0677,0.07769999999999988,1,camphor,O=C[2]C[3](C(CH(CH2CH2@3)CH2@2)(CH3)CH3)CH3
1166,-5.19,3.38,156.923,-4.3214,-0.8686000000000007,-3.9855,-1.2045000000000003,-4.4814,-0.7086000000000006,-4.1024,-1.0876000000000001,1,anthraquinone,O=C[2]C[3]=C(CH=CHCH=CH@3)C(C[14]=C@2CH=CHCH=CH@14)=O
1167,-1.85,2.13,117.117,-2.253,0.403,-2.2086,0.35860000000000003,-1.9322,0.08219999999999983,-2.0004,0.15039999999999987,1,d-fenchone,O=C[2]C[3](CH2CH(CH2CH2@3)C@2(CH3)CH3)CH3
1168,-3.48,1.19,216.429,-3.2979,-0.18210000000000015,-3.6195,0.13949999999999996,-3.188,-0.2919999999999998,-3.5233,0.043299999999999894,1,adrenosterone,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)C(CH2@3)=O)CH2CH2@2)CH3
1169,-3.69,2.9,215.841,-4.0536,0.36360000000000037,-4.2183,0.5283000000000002,-3.9766,0.28659999999999997,-4.1172,0.42720000000000047,1,androstenedione,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)CH2CH2@3)CH2CH2@2)CH3
1171,-5.35,3.82,282.5,-4.9726,-0.37739999999999974,-5.1709,-0.17910000000000004,-4.7961,-0.5538999999999996,-4.8751,-0.4748999999999999,1,megestrol acetate,O(C[2](C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10C(=CH@6)CH3)=O)CH3)CH2CH2@3)CH2CH2@2)CH3)C(=O)CH3)C(=O)CH3
1172,-3.48,1.19,216.429,-3.2964,-0.18359999999999976,-3.6534,0.1734,-3.2307,-0.24929999999999986,-3.5149,0.03489999999999993,1,adrenosterone,O=C[2]C[3](CH(C[6]HCH(C[10](CH2CH2C(CH=C@10CH2CH2@6)=O)CH3)C(CH2@3)=O)CH2CH2@2)CH3
1173,-6.7,5.8,215.909,-5.5839,-1.1161000000000003,-5.4519,-1.2481,-5.4628,-1.2372000000000005,-5.3882,-1.3117999999999999,1,androstane-17-one,O=C[2]C[3](CH(C[6]HCH(C[10](CH(CH2CH2@6)CH2CH2CH2CH2@10)CH3)CH2CH2@3)CH2CH2@2)CH3
1174,-4.79,3.99,252.936,-5.5141,0.7241,-5.7745,0.9844999999999997,-5.2052,0.41519999999999957,-5.4044,0.6143999999999998,1,norethisterone acetate,O(C[2](C[3](CH(C[6]HCH(C[10]HCH2CH2C(CH=C@10CH2CH2@6)=O)CH2CH2@3)CH2CH2@2)CH3)C#CH)C(=O)CH3
1175,-1.72,1.19,118.649,-1.8428,0.12280000000000002,-2.0472,0.32720000000000016,-1.703,-0.016999999999999904,-1.8638,0.14379999999999993,1,acetylsalicylic acid,O(C[2]=C(CH=CHCH=CH@2)C(=O)OH)C(=O)CH3
1176,-1.06,2.07,110.759,-2.0396,0.9796,-2.0593,0.9992999999999999,-1.9532,0.8932,-1.9386,0.8786,1,isophorone,O=C[2]CH2C(CH2C(=CH@2)CH3)(CH3)CH3
1177,-5.27,4.75,265.121,-5.2011,-0.0688999999999993,-5.2207,-0.04929999999999968,-5.1906,-0.07939999999999969,-5.092,-0.17799999999999994,1,medrogestone,O=C[2]CH2CH2C[9](C[10]HCH(C[14]HC(C(CH2CH2@14)(CH3)C(=O)CH3)(CH2CH2@10)CH3)CH=C(C@9=CH@2)CH3)CH3
1178,-4.43,4.04,240.809,-4.7341,0.30410000000000004,-4.8244,0.3944000000000001,-4.7214,0.2914000000000003,-4.7573,0.32730000000000015,1,progesterone,O=C[2]CH2CH2C[9](C[10]HCH(C[14]HC(CH(CH2CH2@14)C(=O)CH3)(CH2CH2@10)CH3)CH2CH2C@9=CH@2)CH3
1179,-0.6,0.76,73.963,-0.9728,0.3728,-1.0363,0.4363,-0.931,0.33100000000000007,-1.0316,0.4316000000000001,1,cyclohexanone,O=C[2]CH2CH2CH2CH2CH2@2
1180,-1.87,1.25,86.447,-1.3603,-0.5097,-1.4105,-0.4595,-1.3256,-0.5444000000000002,-1.3981,-0.4719000000000002,1,3-methylcyclohexanone,O=C[2]CH2CH(CH2CH2CH2@2)CH3
1181,-2.06,2.26,122.587,-2.2181,0.15810000000000013,-2.2349,0.17490000000000006,-2.1948,0.1347999999999998,-2.1964,0.13640000000000008,1,L-carvone,O=C[2]CH2CH(CH2CH=C@2CH3)C(=CH2)CH3
1182,-4.11,1.57,166.261,-2.854,-1.2560000000000002,-2.8811,-1.2289000000000003,-2.7692,-1.3408000000000002,-2.8488,-1.2612,1,pindone,O=C[2]CH(C(C[6]=C@2CH=CHCH=CH@6)=O)C(=O)C(CH3)(CH3)CH3
